id,Personality,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Stage_fear_basic_encoded,Stage_fear_noise_encoded,Stage_fear_cv_encoded_1,Stage_fear_cv_encoded_2,Drained_after_socializing_basic_encoded,Drained_after_socializing_noise_encoded,Drained_after_socializing_cv_encoded_1,Drained_after_socializing_cv_encoded_2
131,Extrovert,2.0,No,9.0,4.0,No,15.0,8.0,0.9757809804516525,0.9826288702964885,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9880211867839785,0.9757491039443281,0.9753971019820952
132,Extrovert,,No,8.0,5.0,No,15.0,7.0,0.9755279900571651,0.9847858255608658,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9621066337958438,0.9761370056357601,0.975440789615481
133,Extrovert,0.0,,5.0,7.0,No,7.0,9.0,0.7395411605937922,0.7347315003352499,0.7395411605937922,0.7387138133477292,0.9742467865301073,0.9850123340216878,0.9742467865301073,0.9751998213573527
134,Extrovert,3.0,No,4.0,6.0,No,13.0,6.0,0.9762257032185212,0.9720639682715468,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9678222487778584,0.9761127243169778,0.9751998213573527
135,Extrovert,3.0,No,9.0,6.0,No,11.0,9.0,0.9762257032185212,0.9677941573615798,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.963977781413553,0.9761127243169778,0.975440789615481
136,Extrovert,1.0,No,9.0,3.0,No,12.0,9.0,0.9744248114517252,0.9867516785286228,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9686670308435011,0.9742467865301073,0.9751998213573527
137,Extrovert,0.0,No,3.0,3.0,No,4.0,8.0,0.9755279900571651,0.9839061846822015,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9716619880741565,0.9761370056357601,0.9752090993890185
138,Extrovert,3.0,No,8.0,7.0,No,,3.0,0.9755279900571651,0.9922299653911735,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9737891395537095,0.9761370056357601,0.975440789615481
139,Extrovert,11.0,,2.0,2.0,Yes,2.0,2.0,0.7395235845873541,0.7291308870357439,0.7395235845873541,0.7387138133477292,0.06694094669160668,0.06320987465100383,0.06694094669160668,0.06684809959861038
140,Extrovert,4.0,No,7.0,6.0,No,11.0,6.0,0.9744248114517252,0.959115162438514,0.9744248114517252,0.9752524091342913,0.9742467865301073,0.9826340204863561,0.9742467865301073,0.9752090993890185
141,Extrovert,2.0,No,8.0,6.0,No,11.0,6.0,0.9744248114517252,0.9758884891756298,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.980455005891673,0.9742467865301073,0.975440789615481
142,Extrovert,1.0,No,7.0,4.0,No,12.0,4.0,0.9757809804516525,0.9910563100846396,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.989958687810087,0.9757491039443281,0.9760370229573381
143,Extrovert,1.0,No,3.0,6.0,No,12.0,9.0,0.9757809804516525,0.9828928134568707,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9703539933264476,0.9757491039443281,0.9760370229573381
144,Extrovert,3.0,No,4.0,4.0,No,9.0,9.0,0.9762257032185212,0.9936803152717134,0.9762257032185212,0.9752524091342913,0.9761127243169778,0.9809554807808399,0.9761127243169778,0.9752090993890185
145,Extrovert,1.0,No,4.0,5.0,No,8.0,,0.9752173145650477,0.9801427684447415,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9846415195469077,0.9750398372807411,0.9760370229573381
146,Extrovert,1.0,No,7.0,4.0,No,14.0,,0.9755279900571651,0.9699365594557772,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9595876552026107,0.9761370056357601,0.9751998213573527
147,Introvert,7.0,Yes,3.0,1.0,Yes,3.0,,0.0688843169716374,0.06417612983780249,0.0688843169716374,0.06427265184482787,0.06694094669160668,0.061294941558778564,0.06694094669160668,0.0647879894162173
148,Extrovert,1.0,,9.0,3.0,No,11.0,7.0,0.7395235845873541,0.734957716831736,0.7395235845873541,0.7387138133477292,0.9761370056357601,0.9769333052158767,0.9761370056357601,0.9752090993890185
149,Introvert,0.0,No,4.0,6.0,No,,3.0,0.9762257032185212,0.9810892444988413,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9674376302518232,0.9761127243169778,0.9753971019820952
150,Introvert,6.0,Yes,,1.0,Yes,3.0,1.0,0.0692116934852581,0.051009869288398804,0.0692116934852581,0.06818251241284612,0.06863507082835431,0.06344280406432279,0.06863507082835431,0.06776991021972753
151,Introvert,7.0,,0.0,2.0,Yes,0.0,2.0,0.7395235845873541,0.7438004890708865,0.7395235845873541,0.7397260273972602,0.06863507082835431,0.07015739963382796,0.06863507082835431,0.0647879894162173
152,Introvert,,Yes,1.0,2.0,Yes,3.0,3.0,0.0688843169716374,0.06854117064616355,0.0688843169716374,0.07396272918470558,0.06694094669160668,0.07782519967213486,0.06694094669160668,0.07339967552160642
153,Extrovert,0.0,,6.0,3.0,No,10.0,3.0,0.7395235845873541,0.7615422900785713,0.7395235845873541,0.7395910655239895,0.9761370056357601,0.9887320075049613,0.9761370056357601,0.9760370229573381
154,Extrovert,2.0,No,4.0,7.0,No,5.0,6.0,0.9757809804516525,0.9738725778897332,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9758632794960325,0.9757491039443281,0.9753971019820952
155,Introvert,10.0,Yes,0.0,1.0,Yes,,2.0,0.0692116934852581,0.08243424315161622,0.0692116934852581,0.07396272918470558,0.06863507082835431,0.04936100347150742,0.06863507082835431,0.07339967552160642
156,Introvert,10.0,Yes,0.0,0.0,Yes,4.0,2.0,0.0692116934852581,0.05787512932315688,0.0692116934852581,0.06801584145491464,0.06863507082835431,0.07607149271528271,0.06863507082835431,0.06684809959861038
157,Extrovert,3.0,No,5.0,5.0,,7.0,6.0,0.9762257032185212,0.9461160495190697,0.9762257032185212,0.9752524091342913,0.7395235845873541,0.7398264299033518,0.7395235845873541,0.7387138133477292
158,Introvert,11.0,Yes,0.0,2.0,,4.0,,0.0688843169716374,0.06760330610868959,0.0688843169716374,0.07099717470937374,0.7395235845873541,0.756250331440263,0.7395235845873541,0.7387138133477292
159,Introvert,10.0,,3.0,0.0,Yes,2.0,0.0,0.7395235845873541,0.7381557794002566,0.7395235845873541,0.7397260273972602,0.06751100341525783,0.08979965087322764,0.06751100341525783,0.0647879894162173
160,Extrovert,0.0,No,9.0,5.0,No,15.0,,0.9744248114517252,0.9711380259312942,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9896130895017387,0.9742467865301073,0.9751998213573527
161,Extrovert,,No,6.0,5.0,No,10.0,3.0,0.9744248114517252,0.9919395483115411,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9624584544450528,0.9742467865301073,0.9751998213573527
162,Extrovert,0.0,No,7.0,7.0,No,15.0,3.0,0.9757809804516525,0.9773280232046658,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9744002310589875,0.9757491039443281,0.9753971019820952
163,Introvert,4.0,Yes,2.0,0.0,Yes,0.0,0.0,0.0692116934852581,0.04979218797970264,0.0692116934852581,0.06818251241284612,0.06863507082835431,0.06797712734967479,0.06863507082835431,0.06776991021972753
164,Extrovert,2.0,No,9.0,3.0,No,14.0,3.0,0.9757809804516525,0.9786578801794006,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9724701002674525,0.9757491039443281,0.9753971019820952
165,Introvert,6.0,Yes,,0.0,Yes,,1.0,0.07129131651376448,0.06090069985391196,0.07129131651376448,0.07099717470937374,0.07131295272514954,0.05946394119740178,0.07131295272514954,0.06932037704774992
166,Extrovert,1.0,No,7.0,3.0,,8.0,8.0,0.9757809804516525,0.979348809614746,0.9757809804516525,0.9752524091342913,0.7395235845873541,0.7470352963490107,0.7395235845873541,0.7387138133477292
167,Extrovert,3.0,No,6.0,4.0,No,13.0,4.0,0.9757809804516525,0.9594291644993165,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9781339930237671,0.9757491039443281,0.975440789615481
168,Introvert,7.0,Yes,3.0,,,4.0,2.0,0.06827962412478918,0.0589121791929194,0.06827962412478918,0.06801584145491464,0.7395411605937922,0.7293658356645886,0.7395411605937922,0.7387138133477292
169,Introvert,7.0,Yes,1.0,1.0,Yes,0.0,1.0,0.06827962412478918,0.05768170415075703,0.06827962412478918,0.06427265184482787,0.06773300669188627,0.065644029703532,0.06773300669188627,0.0647879894162173
170,Extrovert,1.0,No,,3.0,No,12.0,6.0,0.9752173145650477,0.9753763758320471,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9751757957183669,0.9750398372807411,0.9751998213573527
171,Extrovert,2.0,No,7.0,4.0,No,11.0,,0.9755279900571651,0.9687857910987977,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9609528787051204,0.9761370056357601,0.9751998213573527
172,Extrovert,2.0,No,8.0,6.0,No,11.0,3.0,0.9755279900571651,0.9666443927224818,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9523292194747801,0.9761370056357601,0.975440789615481
173,Extrovert,2.0,No,9.0,6.0,No,12.0,7.0,0.9744248114517252,0.9627735538765275,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.9813464591111756,0.9742467865301073,0.9753971019820952
174,Extrovert,3.0,No,10.0,3.0,No,4.0,8.0,0.9762257032185212,0.9954241431481538,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9896171196490129,0.9761127243169778,0.9751998213573527
175,Extrovert,2.0,No,6.0,5.0,No,12.0,7.0,0.9752173145650477,0.9620761467029454,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9725451525988138,0.9750398372807411,0.9760370229573381
176,Extrovert,,No,7.0,3.0,No,8.0,5.0,0.9752173145650477,0.9706754255854109,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9757172177599659,0.9750398372807411,0.9760370229573381
177,Extrovert,4.0,No,8.0,,No,11.0,7.0,0.9757809804516525,0.9767342908101587,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9834892179359114,0.9757491039443281,0.9760370229573381
178,Extrovert,3.0,No,3.0,6.0,,4.0,8.0,0.9762257032185212,0.9905502830306182,0.9762257032185212,0.9756800665555754,0.7395235845873541,0.7327169444018694,0.7395235845873541,0.7395910655239895
179,Introvert,10.0,Yes,0.0,2.0,,4.0,0.0,0.0692116934852581,0.07495375584780857,0.0692116934852581,0.06801584145491464,0.7395235845873541,0.7397326705254479,0.7395235845873541,0.7387138133477292
180,Introvert,8.0,Yes,3.0,,Yes,5.0,1.0,0.0688843169716374,0.07830739095467315,0.0688843169716374,0.06818251241284612,0.06694094669160668,0.08545144152207278,0.06694094669160668,0.06776991021972753
181,Extrovert,1.0,No,9.0,3.0,No,8.0,4.0,0.9755279900571651,0.9669019799459075,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9867095777451841,0.9761370056357601,0.9753971019820952
182,Introvert,11.0,Yes,4.0,1.0,Yes,1.0,0.0,0.06778410405808825,0.060636485766565704,0.06778410405808825,0.07396272918470558,0.06751100341525783,0.06997405469252878,0.06751100341525783,0.07339967552160642
183,Extrovert,,No,6.0,7.0,No,14.0,4.0,0.9752173145650477,0.9783297007461879,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9566271162668273,0.9750398372807411,0.9751998213573527
184,Extrovert,1.0,No,7.0,4.0,No,5.0,8.0,0.9744248114517252,0.9554352221377584,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.9806626962919743,0.9742467865301073,0.975440789615481
185,Extrovert,3.0,No,4.0,4.0,No,10.0,5.0,0.9757809804516525,0.9686114397183129,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9865645284405998,0.9757491039443281,0.9753971019820952
186,Extrovert,1.0,No,7.0,4.0,No,6.0,,0.9757809804516525,0.9662178639220756,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9735769576221454,0.9757491039443281,0.9751998213573527
187,Introvert,10.0,Yes,2.0,3.0,Yes,3.0,1.0,0.07129131651376448,0.06960083192655547,0.07129131651376448,0.07099717470937374,0.07131295272514954,0.0778168190761592,0.07131295272514954,0.06932037704774992
188,Extrovert,0.0,No,6.0,4.0,No,15.0,8.0,0.9755279900571651,0.9769763987647645,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9789333581898108,0.9761370056357601,0.9753971019820952
189,Introvert,6.0,Yes,3.0,,Yes,4.0,1.0,0.06778410405808825,0.06441369363816994,0.06778410405808825,0.07099717470937374,0.06751100341525783,0.07385436327445288,0.06751100341525783,0.06932037704774992
190,Introvert,6.0,,3.0,2.0,Yes,5.0,0.0,0.7395235845873541,0.7394683006329998,0.7395235845873541,0.7397260273972602,0.06751100341525783,0.07688398782356809,0.06751100341525783,0.0647879894162173
191,Extrovert,0.0,No,9.0,,No,12.0,4.0,0.9752173145650477,0.9791826498564963,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9600589849159024,0.9750398372807411,0.9752090993890185
192,Extrovert,2.0,No,5.0,5.0,No,13.0,3.0,0.9757809804516525,0.94039436136066,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9865343271182447,0.9757491039443281,0.9752090993890185
193,Extrovert,1.0,No,4.0,,No,15.0,7.0,0.9762257032185212,0.9663614032576875,0.9762257032185212,0.9752524091342913,0.9761127243169778,0.9805631991113898,0.9761127243169778,0.9752090993890185
194,Extrovert,2.0,No,9.0,6.0,No,7.0,9.0,0.9762257032185212,0.9756863897148963,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9838782853872148,0.9761127243169778,0.9751998213573527
195,Extrovert,0.0,No,7.0,,No,12.0,4.0,0.9755279900571651,0.9885658526085614,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9806290221415216,0.9761370056357601,0.975440789615481
196,Extrovert,3.0,No,4.0,5.0,No,5.0,5.0,0.9757809804516525,0.9717922862445413,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9787036302611797,0.9757491039443281,0.9760370229573381
197,Extrovert,1.0,No,4.0,6.0,No,12.0,5.0,0.9762257032185212,0.9707656205009452,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9575184857374941,0.9761127243169778,0.9751998213573527
198,Extrovert,2.0,No,9.0,3.0,No,10.0,9.0,0.9757809804516525,0.9741378976385625,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9678926580440946,0.9757491039443281,0.9752090993890185
199,Extrovert,3.0,No,8.0,4.0,No,,3.0,0.9757809804516525,0.972059929581027,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.963695416116032,0.9757491039443281,0.9753971019820952
200,Extrovert,1.0,No,4.0,,No,6.0,,0.9752173145650477,0.971634623012536,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9586585243316653,0.9750398372807411,0.975440789615481
201,Extrovert,0.0,No,7.0,4.0,,,6.0,0.9762257032185212,0.9684565163724342,0.9762257032185212,0.9755732966617038,0.7395235845873541,0.7388178727576187,0.7395235845873541,0.7408906882591093
202,Extrovert,2.0,No,5.0,5.0,No,13.0,9.0,0.9757809804516525,0.9757303445136996,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9863788442998448,0.9757491039443281,0.975440789615481
203,Extrovert,1.0,No,3.0,7.0,No,10.0,8.0,0.9755279900571651,0.9695723751697681,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9663227205985353,0.9761370056357601,0.9753971019820952
204,Extrovert,0.0,No,6.0,5.0,,14.0,3.0,0.9744248114517252,0.983365500346781,0.9744248114517252,0.9755732966617038,0.7395411605937922,0.7495986705673527,0.7395411605937922,0.7408906882591093
205,Introvert,7.0,Yes,3.0,1.0,Yes,,3.0,0.07129131651376448,0.07910715784688584,0.07129131651376448,0.07099717470937374,0.07131295272514954,0.08552157133764063,0.07131295272514954,0.06932037704774992
206,Extrovert,1.0,No,8.0,3.0,No,10.0,9.0,0.9744248114517252,0.9761964786813012,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9819872419031348,0.9742467865301073,0.9751998213573527
207,Extrovert,1.0,No,9.0,6.0,No,,10.0,0.9757809804516525,0.967917741216004,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.975485147806012,0.9757491039443281,0.9751998213573527
208,Extrovert,0.0,No,4.0,,No,10.0,4.0,0.9755279900571651,0.962658054905153,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9893508306324095,0.9761370056357601,0.9752090993890185
209,Extrovert,0.0,,8.0,3.0,No,15.0,9.0,0.7395235845873541,0.7319245806078329,0.7395235845873541,0.7408906882591093,0.9750398372807411,0.9862871308820375,0.9750398372807411,0.975440789615481
210,Introvert,6.0,Yes,0.0,2.0,Yes,0.0,1.0,0.0688843169716374,0.06474783858060283,0.0688843169716374,0.06427265184482787,0.06694094669160668,0.07427967259150445,0.06694094669160668,0.0647879894162173
211,Introvert,10.0,Yes,3.0,1.0,Yes,,1.0,0.06778410405808825,0.06646863673412183,0.06778410405808825,0.06427265184482787,0.06751100341525783,0.06676048310690531,0.06751100341525783,0.0647879894162173
212,Extrovert,1.0,No,8.0,3.0,No,7.0,,0.9744248114517252,1.006617402171005,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.9705804601811328,0.9742467865301073,0.9753971019820952
213,Introvert,8.0,,2.0,1.0,Yes,4.0,1.0,0.7395235845873541,0.72172313078601,0.7395235845873541,0.7408906882591093,0.06751100341525783,0.09143431680685583,0.06751100341525783,0.07339967552160642
214,Introvert,4.0,Yes,2.0,0.0,,0.0,0.0,0.06827962412478918,0.0726983879978057,0.06827962412478918,0.07396272918470558,0.7395411605937922,0.7401140610988859,0.7395411605937922,0.7408906882591093
215,Extrovert,1.0,No,6.0,,No,8.0,9.0,0.9752173145650477,0.9584815578391542,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9851802585072119,0.9750398372807411,0.975440789615481
216,Introvert,5.0,Yes,1.0,2.0,,2.0,1.0,0.0688843169716374,0.0729951463016195,0.0688843169716374,0.06801584145491464,0.7395235845873541,0.7363100806683316,0.7395235845873541,0.7387138133477292
217,Extrovert,,No,8.0,,No,15.0,4.0,0.9755279900571651,0.9550475850315451,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9849634082505615,0.9761370056357601,0.9752090993890185
218,Extrovert,3.0,,9.0,6.0,No,9.0,6.0,0.7395235845873541,0.716406736187395,0.7395235845873541,0.7395910655239895,0.9761127243169778,0.9761715100865465,0.9761127243169778,0.9760370229573381
219,Extrovert,,No,9.0,7.0,No,6.0,8.0,0.9752173145650477,0.9725913746776484,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.983570803337097,0.9750398372807411,0.9752090993890185
220,Introvert,9.0,,1.0,0.0,Yes,0.0,0.0,0.7395235845873541,0.7393729283054574,0.7395235845873541,0.7395910655239895,0.06863507082835431,0.06933711535354424,0.06863507082835431,0.06776991021972753
221,Extrovert,1.0,No,8.0,5.0,No,,8.0,0.9744248114517252,0.9978072441639909,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9701393388389994,0.9742467865301073,0.9751998213573527
222,Extrovert,0.0,No,10.0,4.0,No,11.0,4.0,0.9744248114517252,0.9761100047457778,0.9744248114517252,0.9752524091342913,0.9742467865301073,0.9791757955415346,0.9742467865301073,0.9752090993890185
223,Extrovert,3.0,No,5.0,4.0,No,8.0,6.0,0.9757809804516525,0.9718613094800261,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9522842510634427,0.9757491039443281,0.9760370229573381
224,Extrovert,3.0,No,8.0,6.0,No,13.0,5.0,0.9752173145650477,0.9760804987158266,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9660386592290665,0.9750398372807411,0.9752090993890185
225,Extrovert,2.0,No,5.0,4.0,No,7.0,6.0,0.9755279900571651,0.9913744612952264,0.9755279900571651,0.9755732966617038,0.9761370056357601,0.9778139568525389,0.9761370056357601,0.975440789615481
226,Extrovert,4.0,No,7.0,4.0,No,6.0,7.0,0.9744248114517252,0.978971228695801,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.9788642677526571,0.9742467865301073,0.975440789615481
227,Extrovert,3.0,No,9.0,7.0,No,9.0,4.0,0.9757809804516525,0.9752222725797426,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9865040530279481,0.9757491039443281,0.9752090993890185
228,Extrovert,1.0,No,8.0,4.0,No,10.0,3.0,0.9755279900571651,0.9692920760177012,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9793281235133339,0.9761370056357601,0.9752090993890185
229,Extrovert,0.0,No,7.0,,No,,9.0,0.9757809804516525,0.9814651115139602,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.99130453983642,0.9757491039443281,0.975440789615481
230,Extrovert,3.0,,5.0,4.0,No,11.0,9.0,0.7395411605937922,0.7455740083776725,0.7395411605937922,0.7387138133477292,0.9742467865301073,0.9872937643433783,0.9742467865301073,0.9751998213573527
231,Extrovert,0.0,No,5.0,3.0,No,,3.0,0.9757809804516525,0.9841946509632078,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9922624245558598,0.9757491039443281,0.9760370229573381
232,Introvert,11.0,Yes,1.0,0.0,Yes,4.0,2.0,0.0692116934852581,0.06789325881667149,0.0692116934852581,0.07396272918470558,0.06863507082835431,0.06523492230844503,0.06863507082835431,0.07339967552160642
